bin,enhancer_chrom,enhancer_distance_to_promoter,enhancer_end,enhancer_name,enhancer_start,label,promoter_chrom,promoter_end,promoter_name,promoter_start,window_end,window_start,window_chrom,window_name,interactions_in_window,active_promoters_in_window
,chr7,2196989.0,42954823,HUVEC|chr7:42953579-42954823,42953579,0,chr7,45151837,HUVEC|chr7:45150543-45151837,45150543,,,,,,
,chr7,1242918.5,25894193,HUVEC|chr7:25894000-25894193,25894000,0,chr7,27138800,HUVEC|chr7:27135230-27138800,27135230,,,,,,
,chr7,641556.5,27823120,HUVEC|chr7:27822993-27823120,27822993,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,471938.5,26726686,HUVEC|chr7:26723869-26726686,26723869,0,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,,,,,,
,chr7,284639.5,26898200,HUVEC|chr7:26895521-26898200,26895521,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,744171.5,40350960,HUVEC|chr7:40349573-40350960,40349573,0,chr7,39606593,HUVEC|chr7:39605597-39606593,39605597,,,,,,
,chr7,1040024.0,26141552,HUVEC|chr7:26141400-26141552,26141400,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,350691.5,25889765,HUVEC|chr7:25889161-25889765,25889161,0,chr7,26242569,HUVEC|chr7:26237740-26242569,26237740,,,,,,
,chr7,48098.0,155138200,HUVEC|chr7:155137938-155138200,155137938,0,chr7,155091505,HUVEC|chr7:155088437-155091505,155088437,,,,,,
,chr7,1907512.5,28147743,HUVEC|chr7:28147591-28147743,28147591,0,chr7,26242569,HUVEC|chr7:26237740-26242569,26237740,,,,,,
,chr7,1717472.5,27958303,HUVEC|chr7:27956951-27958303,27956951,0,chr7,26242569,HUVEC|chr7:26237740-26242569,26237740,,,,,,
,chr7,501223.5,26723348,HUVEC|chr7:26723058-26723348,26723058,0,chr7,27226125,HUVEC|chr7:27222728-27226125,27222728,,,,,,
,chr7,966167.0,28147743,HUVEC|chr7:28147591-28147743,28147591,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,2176597.5,28147953,HUVEC|chr7:28147835-28147953,28147835,0,chr7,30325106,HUVEC|chr7:30323877-30325106,30323877,,,,,,
,chr7,474013.0,26723348,HUVEC|chr7:26723058-26723348,26723058,0,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,,,,,,
,chr7,1050856.5,26141552,HUVEC|chr7:26141400-26141552,26141400,0,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,,,,,,
,chr7,1337247.5,25887225,HUVEC|chr7:25887133-25887225,25887133,0,chr7,27226125,HUVEC|chr7:27222728-27226125,27222728,,,,,,
,chr7,776127.0,27958303,HUVEC|chr7:27956951-27958303,27956951,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,782523.5,26410349,HUVEC|chr7:26409269-26410349,26409269,0,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,,,,,,
,chr7,526693.5,25889765,HUVEC|chr7:25889161-25889765,25889161,0,chr7,26416951,HUVEC|chr7:26415362-26416951,26415362,,,,,,
,chr7,2474621.0,92258634,HUVEC|chr7:92258363-92258634,92258363,0,chr7,89784351,HUVEC|chr7:89783404-89784351,89783404,,,,,,
,chr7,785775.5,26411493,HUVEC|chr7:26411388-26411493,26411388,0,chr7,27197797,HUVEC|chr7:27196635-27197797,27196635,,,,,,
,chr7,283291.5,26898217,HUVEC|chr7:26898200-26898217,26898200,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,171286.0,26411493,HUVEC|chr7:26411388-26411493,26411388,0,chr7,26242569,HUVEC|chr7:26237740-26242569,26237740,,,,,,
,chr7,1656656.5,43494667,HUVEC|chr7:43494400-43494667,43494400,0,chr7,45151837,HUVEC|chr7:45150543-45151837,45150543,,,,,,
,chr7,2472003.5,92256022,HUVEC|chr7:92255740-92256022,92255740,0,chr7,89784351,HUVEC|chr7:89783404-89784351,89783404,,,,,,
,chr7,807334.5,26417184,HUVEC|chr7:26417000-26417184,26417000,0,chr7,27226125,HUVEC|chr7:27222728-27226125,27222728,,,,,,
,chr7,463583.0,26729363,HUVEC|chr7:26728136-26729363,26728136,0,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,,,,,,
,chr7,2425024.0,90041341,HUVEC|chr7:90041153-90041341,90041153,0,chr7,92466763,HUVEC|chr7:92465779-92466763,92465779,,,,,,
,chr7,1396646.5,40346811,HUVEC|chr7:40345377-40346811,40345377,0,chr7,41742800,HUVEC|chr7:41742681-41742800,41742681,,,,,,
,chr7,1332426.5,25892400,HUVEC|chr7:25891600-25892400,25891600,0,chr7,27226125,HUVEC|chr7:27222728-27226125,27222728,,,,,,
,chr7,466623.0,26714923,HUVEC|chr7:26714831-26714923,26714831,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,779314.5,27960976,HUVEC|chr7:27960653-27960976,27960653,0,chr7,27184000,HUVEC|chr7:27179000-27184000,27179000,,,,,,
,chr7,47508.5,155137688,HUVEC|chr7:155137271-155137688,155137271,0,chr7,155091505,HUVEC|chr7:155088437-155091505,155088437,,,,,,
,chr7,738803.0,40345275,HUVEC|chr7:40344521-40345275,40344521,0,chr7,39606593,HUVEC|chr7:39605597-39606593,39605597,,,,,,
,chr7,326218.0,26898217,HUVEC|chr7:26898200-26898217,26898200,0,chr7,27226125,HUVEC|chr7:27222728-27226125,27222728,,,,,,
,chr7,348154.5,25892400,HUVEC|chr7:25891600-25892400,25891600,0,chr7,26242569,HUVEC|chr7:26237740-26242569,26237740,,,,,,
,chr7,16606.0,27179000,HUVEC|chr7:27172453-27179000,27172453,0,chr7,27194265,HUVEC|chr7:27190400-27194265,27190400,,,,,,
,chr7,1233327.0,45002866,HUVEC|chr7:45002000-45002866,45002000,0,chr7,43769601,HUVEC|chr7:43768611-43769601,43768611,,,,,,
,chr8,2313258.0,121436675,HUVEC|chr8:121435296-121436675,121435296,0,chr8,119124871,HUVEC|chr8:119120584-119124871,119120584,,,,,,
,chr8,1096667.0,36937833,HUVEC|chr8:36937269-36937833,36937269,0,chr8,38035296,HUVEC|chr8:38033140-38035296,38033140,,,,,,
,chr8,50509.5,103825634,HUVEC|chr8:103825272-103825634,103825272,0,chr8,103877122,HUVEC|chr8:103874803-103877122,103874803,,,,,,
,chr8,2077902.5,126671400,HUVEC|chr8:126671376-126671400,126671376,0,chr8,128752229,HUVEC|chr8:128746352-128752229,128746352,,,,,,
,chr8,2099459.0,126650335,HUVEC|chr8:126649328-126650335,126649328,0,chr8,128752229,HUVEC|chr8:128746352-128752229,128746352,,,,,,
,chr8,1085125.0,36949639,HUVEC|chr8:36948547-36949639,36948547,0,chr8,38035296,HUVEC|chr8:38033140-38035296,38033140,,,,,,
,chr8,1025183.0,38578910,HUVEC|chr8:38578751-38578910,38578751,0,chr8,37554913,HUVEC|chr8:37552382-37554913,37552382,,,,,,
,chr8,228384.0,126671996,HUVEC|chr8:126671400-126671996,126671400,0,chr8,126445420,HUVEC|chr8:126441208-126445420,126441208,,,,,,
,chr8,1782260.0,128225754,HUVEC|chr8:128225394-128225754,128225394,0,chr8,126445420,HUVEC|chr8:126441208-126445420,126441208,,,,,,
,chr8,2115853.5,128221632,HUVEC|chr8:128218066-128221632,128218066,0,chr8,126104614,HUVEC|chr8:126103377-126104614,126103377,,,,,,
,chr8,1785361.5,127889514,HUVEC|chr8:127889200-127889514,127889200,0,chr8,126104614,HUVEC|chr8:126103377-126104614,126103377,,,,,,
,chr8,2092481.0,126657275,HUVEC|chr8:126656344-126657275,126656344,0,chr8,128752229,HUVEC|chr8:128746352-128752229,128746352,,,,,,
,chr8,2098648.5,126650698,HUVEC|chr8:126650586-126650698,126650586,0,chr8,128752229,HUVEC|chr8:128746352-128752229,128746352,,,,,,
,chr8,1091903.5,36942378,HUVEC|chr8:36942251-36942378,36942251,0,chr8,38035296,HUVEC|chr8:38033140-38035296,38033140,,,,,,
,chr8,38943.0,126143677,HUVEC|chr8:126142200-126143677,126142200,0,chr8,126104614,HUVEC|chr8:126103377-126104614,126103377,,,,,,
,chr8,374685.0,104042692,HUVEC|chr8:104042600-104042692,104042600,0,chr8,103670200,HUVEC|chr8:103665722-103670200,103665722,,,,,,
,chr8,2088727.0,126660764,HUVEC|chr8:126660363-126660764,126660363,0,chr8,128752229,HUVEC|chr8:128746352-128752229,128746352,,,,,,
,chr8,27450.5,126131857,HUVEC|chr8:126131035-126131857,126131035,0,chr8,126104614,HUVEC|chr8:126103377-126104614,126103377,,,,,,
,chr8,52302.5,103823720,HUVEC|chr8:103823600-103823720,103823600,0,chr8,103877122,HUVEC|chr8:103874803-103877122,103874803,,,,,,
,chr8,572448.0,103823720,HUVEC|chr8:103823600-103823720,103823600,0,chr8,103252181,HUVEC|chr8:103250243-103252181,103250243,,,,,,
,chr8,2077592.5,126671996,HUVEC|chr8:126671400-126671996,126671400,0,chr8,128752229,HUVEC|chr8:128746352-128752229,128746352,,,,,,
,chr8,374592.0,104042600,HUVEC|chr8:104042506-104042600,104042506,0,chr8,103670200,HUVEC|chr8:103665722-103670200,103665722,,,,,,
,chr8,1441088.5,119427308,HUVEC|chr8:119426903-119427308,119426903,0,chr8,120868639,HUVEC|chr8:120867749-120868639,120867749,,,,,,
,chr8,2123634.5,128229049,HUVEC|chr8:128226211-128229049,128226211,0,chr8,126104614,HUVEC|chr8:126103377-126104614,126103377,,,,,,
,chr8,16702.0,80697025,HUVEC|chr8:80697000-80697025,80697000,0,chr8,80681066,HUVEC|chr8:80679555-80681066,80679555,,,,,,
,chr8,1025680.0,38579400,HUVEC|chr8:38579255-38579400,38579255,0,chr8,37554913,HUVEC|chr8:37552382-37554913,37552382,,,,,,
,chr8,1440189.5,119428108,HUVEC|chr8:119427901-119428108,119427901,0,chr8,120868639,HUVEC|chr8:120867749-120868639,120867749,,,,,,
,chr8,1780722.0,128224100,HUVEC|chr8:128223972-128224100,128223972,0,chr8,126445420,HUVEC|chr8:126441208-126445420,126441208,,,,,,
,chr8,2118548.5,128223098,HUVEC|chr8:128221990-128223098,128221990,0,chr8,126104614,HUVEC|chr8:126103377-126104614,126103377,,,,,,
,chr8,1038921.0,38592700,HUVEC|chr8:38592437-38592700,38592437,0,chr8,37554913,HUVEC|chr8:37552382-37554913,37552382,,,,,,
,chr8,2097350.0,126652352,HUVEC|chr8:126651529-126652352,126651529,0,chr8,128752229,HUVEC|chr8:128746352-128752229,128746352,,,,,,
,chr8,38187.5,126142200,HUVEC|chr8:126142166-126142200,126142166,0,chr8,126104614,HUVEC|chr8:126103377-126104614,126103377,,,,,,
,chr9,54470.5,130320800,HUVEC|chr9:130319307-130320800,130319307,0,chr9,130374938,HUVEC|chr9:130374110-130374938,130374110,,,,,,
,chr9,1229718.0,95416600,HUVEC|chr9:95416000-95416600,95416000,0,chr9,94187111,HUVEC|chr9:94186053-94187111,94186053,,,,,,
,chr9,66674.0,130307990,HUVEC|chr9:130307710-130307990,130307710,0,chr9,130374938,HUVEC|chr9:130374110-130374938,130374110,,,,,,
,chr9,601827.5,5587052,HUVEC|chr9:5587000-5587052,5587000,0,chr9,4986286,HUVEC|chr9:4984111-4986286,4984111,,,,,,
,chr9,1343539.5,138853800,HUVEC|chr9:138853476-138853800,138853476,0,chr9,140197712,HUVEC|chr9:140196643-140197712,140196643,,,,,,
,chr9,1275048.5,116418225,HUVEC|chr9:116415988-116418225,116415988,0,chr9,115142877,HUVEC|chr9:115141239-115142877,115141239,,,,,,
,chr9,172712.5,130325600,HUVEC|chr9:130323600-130325600,130323600,0,chr9,130497800,HUVEC|chr9:130496825-130497800,130496825,,,,,,
,chr9,2263340.0,35554000,HUVEC|chr9:35553800-35554000,35553800,0,chr9,33291573,HUVEC|chr9:33289547-33291573,33289547,,,,,,
,chr9,199881.5,99617200,HUVEC|chr9:99617000-99617200,99617000,0,chr9,99417967,HUVEC|chr9:99416470-99417967,99416470,,,,,,
,chr9,874713.0,33448200,HUVEC|chr9:33447028-33448200,33447028,0,chr9,32573491,HUVEC|chr9:32572311-32573491,32572311,,,,,,
,chr9,201919.5,140302015,HUVEC|chr9:140302000-140302015,140302000,0,chr9,140100698,HUVEC|chr9:140099478-140100698,140099478,,,,,,
,chr9,1919108.0,4763600,HUVEC|chr9:4762655-4763600,4762655,0,chr9,2844865,HUVEC|chr9:2843174-2844865,2843174,,,,,,
,chr9,601563.5,5587000,HUVEC|chr9:5586524-5587000,5586524,0,chr9,4986286,HUVEC|chr9:4984111-4986286,4984111,,,,,,
,chr9,182656.5,130496600,HUVEC|chr9:130496556-130496600,130496556,0,chr9,130679629,HUVEC|chr9:130678840-130679629,130678840,,,,,,
,chr9,2051524.5,33439428,HUVEC|chr9:33439182-33439428,33439182,0,chr9,35492400,HUVEC|chr9:35489259-35492400,35489259,,,,,,
,chr9,1314905.5,140302015,HUVEC|chr9:140302000-140302015,140302000,0,chr9,138987275,HUVEC|chr9:138986929-138987275,138986929,,,,,,
,chr9,1319197.0,138871001,HUVEC|chr9:138870872-138871001,138870872,0,chr9,140190383,HUVEC|chr9:140189884-140190383,140189884,,,,,,
,chr9,181045.0,130498579,HUVEC|chr9:130497800-130498579,130497800,0,chr9,130679629,HUVEC|chr9:130678840-130679629,130678840,,,,,,
,chr9,188793.0,140008527,HUVEC|chr9:140008242-140008527,140008242,0,chr9,140197712,HUVEC|chr9:140196643-140197712,140196643,,,,,,
,chr9,202286.5,130477200,HUVEC|chr9:130476696-130477200,130476696,0,chr9,130679629,HUVEC|chr9:130678840-130679629,130678840,,,,,,
,chr9,196586.0,130496600,HUVEC|chr9:130496556-130496600,130496556,0,chr9,130693290,HUVEC|chr9:130693038-130693290,130693038,,,,,,
,chr9,598071.0,5583728,HUVEC|chr9:5582811-5583728,5582811,0,chr9,4986286,HUVEC|chr9:4984111-4986286,4984111,,,,,,
,chr9,322171.5,130371385,HUVEC|chr9:130370600-130371385,130370600,0,chr9,130693290,HUVEC|chr9:130693038-130693290,130693038,,,,,,
,chr9,180980.5,140009659,HUVEC|chr9:140008647-140009659,140008647,0,chr9,140190383,HUVEC|chr9:140189884-140190383,140189884,,,,,,
,chr9,1335970.0,138861917,HUVEC|chr9:138860498-138861917,138860498,0,chr9,140197712,HUVEC|chr9:140196643-140197712,140196643,,,,,,
,chr9,188760.5,130308980,HUVEC|chr9:130308124-130308980,130308124,0,chr9,130497800,HUVEC|chr9:130496825-130497800,130496825,,,,,,
,chr9,69724.0,130305400,HUVEC|chr9:130304200-130305400,130304200,0,chr9,130374938,HUVEC|chr9:130374110-130374938,130374110,,,,,,
,chr9,2193438.0,93801030,HUVEC|chr9:93799322-93801030,93799322,0,chr9,91607179,HUVEC|chr9:91606297-91607179,91606297,,,,,,
,chr9,1996694.5,138853800,HUVEC|chr9:138853476-138853800,138853476,0,chr9,136857838,HUVEC|chr9:136856049-136857838,136856049,,,,,,
,chr9,1319401.5,140307688,HUVEC|chr9:140305319-140307688,140305319,0,chr9,138987275,HUVEC|chr9:138986929-138987275,138986929,,,,,,
,chr9,593769.0,5579114,HUVEC|chr9:5578821-5579114,5578821,0,chr9,4986286,HUVEC|chr9:4984111-4986286,4984111,,,,,,
,chr9,218174.0,140318616,HUVEC|chr9:140317908-140318616,140317908,0,chr9,140100698,HUVEC|chr9:140099478-140100698,140099478,,,,,,
,chr9,308242.0,130371385,HUVEC|chr9:130370600-130371385,130370600,0,chr9,130679629,HUVEC|chr9:130678840-130679629,130678840,,,,,,
,chr9,200955.5,140301200,HUVEC|chr9:140300887-140301200,140300887,0,chr9,140100698,HUVEC|chr9:140099478-140100698,140099478,,,,,,
,chr9,2216047.0,93823709,HUVEC|chr9:93821861-93823709,93821861,0,chr9,91607179,HUVEC|chr9:91606297-91607179,91606297,,,,,,
,chr9,2332881.5,136654800,HUVEC|chr9:136653641-136654800,136653641,0,chr9,138987275,HUVEC|chr9:138986929-138987275,138986929,,,,,,
,chr9,194974.5,130498579,HUVEC|chr9:130497800-130498579,130497800,0,chr9,130693290,HUVEC|chr9:130693038-130693290,130693038,,,,,,
,chr9,216216.0,130477200,HUVEC|chr9:130476696-130477200,130476696,0,chr9,130693290,HUVEC|chr9:130693038-130693290,130693038,,,,,,
,chr9,72535.5,130302600,HUVEC|chr9:130301377-130302600,130301377,0,chr9,130374938,HUVEC|chr9:130374110-130374938,130374110,,,,,,
,chr9,1162775.5,114875682,HUVEC|chr9:114874552-114875682,114874552,0,chr9,116038985,HUVEC|chr9:116036800-116038985,116036800,,,,,,
,chr9,1328926.0,138861917,HUVEC|chr9:138860498-138861917,138860498,0,chr9,140190383,HUVEC|chr9:140189884-140190383,140189884,,,,,,
,chr9,979193.0,99416400,HUVEC|chr9:99416357-99416400,99416357,0,chr9,100396863,HUVEC|chr9:100394280-100396863,100394280,,,,,,
,chr9,2263169.0,35553800,HUVEC|chr9:35553658-35553800,35553658,0,chr9,33291573,HUVEC|chr9:33289547-33291573,33289547,,,,,,
,chr9,181749.0,140008527,HUVEC|chr9:140008242-140008527,140008242,0,chr9,140190383,HUVEC|chr9:140189884-140190383,140189884,,,,,,
,chr9,188024.5,140009659,HUVEC|chr9:140008647-140009659,140008647,0,chr9,140197712,HUVEC|chr9:140196643-140197712,140196643,,,,,,
,chr9,179221.5,130319136,HUVEC|chr9:130317046-130319136,130317046,0,chr9,130497800,HUVEC|chr9:130496825-130497800,130496825,,,,,,
,chr10,1086626.5,72648858,HUVEC|chr10:72648800-72648858,72648800,0,chr10,71562839,HUVEC|chr10:71561566-71562839,71561566,,,,,,
,chr10,430804.0,4289795,HUVEC|chr10:4288640-4289795,4288640,0,chr10,4720600,HUVEC|chr10:4719443-4720600,4719443,,,,,,
,chr10,275732.5,22016954,HUVEC|chr10:22016000-22016954,22016000,0,chr10,22292869,HUVEC|chr10:22291550-22292869,22291550,,,,,,
,chr10,2243277.0,35867242,HUVEC|chr10:35866567-35867242,35866567,0,chr10,33626186,HUVEC|chr10:33621069-33626186,33621069,,,,,,
,chr10,825131.5,22611800,HUVEC|chr10:22610890-22611800,22610890,0,chr10,21786304,HUVEC|chr10:21786123-21786304,21786123,,,,,,
,chr10,488903.0,34927412,HUVEC|chr10:34927320-34927412,34927320,0,chr10,35417240,HUVEC|chr10:35415298-35417240,35415298,,,,,,
,chr10,25109.0,3854158,HUVEC|chr10:3846371-3854158,3846371,0,chr10,3829000,HUVEC|chr10:3821311-3829000,3821311,,,,,,
,chr10,275011.5,22017244,HUVEC|chr10:22017152-22017244,22017152,0,chr10,22292869,HUVEC|chr10:22291550-22292869,22291550,,,,,,
,chr10,792399.5,22615423,HUVEC|chr10:22615000-22615423,22615000,0,chr10,21823418,HUVEC|chr10:21822206-21823418,21822206,,,,,,
,chr10,278423.5,22014317,HUVEC|chr10:22013255-22014317,22013255,0,chr10,22292869,HUVEC|chr10:22291550-22292869,22291550,,,,,,
,chr10,789603.5,3932970,HUVEC|chr10:3927866-3932970,3927866,0,chr10,4720600,HUVEC|chr10:4719443-4720600,4719443,,,,,,
,chr10,914170.0,71662180,HUVEC|chr10:71661618-71662180,71661618,0,chr10,72576664,HUVEC|chr10:72575474-72576664,72575474,,,,,,
,chr10,14296.5,4706849,HUVEC|chr10:4704601-4706849,4704601,0,chr10,4720600,HUVEC|chr10:4719443-4720600,4719443,,,,,,
,chr10,724156.5,21568128,HUVEC|chr10:21567978-21568128,21567978,0,chr10,22292869,HUVEC|chr10:22291550-22292869,22291550,,,,,,
,chr10,801288.0,22625000,HUVEC|chr10:22623200-22625000,22623200,0,chr10,21823418,HUVEC|chr10:21822206-21823418,21822206,,,,,,
,chr10,786684.0,22610192,HUVEC|chr10:22608800-22610192,22608800,0,chr10,21823418,HUVEC|chr10:21822206-21823418,21822206,,,,,,
,chr11,1368622.0,20631707,HUVEC|chr11:20631600-20631707,20631600,0,chr11,19263244,HUVEC|chr11:19262819-19263244,19262819,,,,,,
,chr11,20836.5,10351081,HUVEC|chr11:10346602-10351081,10346602,0,chr11,10330000,HUVEC|chr11:10326010-10330000,10326010,,,,,,
,chr11,1900691.0,71951400,HUVEC|chr11:71950400-71951400,71950400,0,chr11,70051359,HUVEC|chr11:70049059-70051359,70049059,,,,,,
,chr11,656076.0,10436688,HUVEC|chr11:10436121-10436688,10436121,0,chr11,9781200,HUVEC|chr11:9779457-9781200,9779457,,,,,,
,chr11,2001635.0,19102961,HUVEC|chr11:19098850-19102961,19098850,0,chr11,17100250,HUVEC|chr11:17098291-17100250,17098291,,,,,,
,chr11,1119878.0,59553685,HUVEC|chr11:59553593-59553685,59553593,0,chr11,60674477,HUVEC|chr11:60672557-60674477,60672557,,,,,,
,chr11,750495.5,72896000,HUVEC|chr11:72895840-72896000,72895840,0,chr11,72145867,HUVEC|chr11:72144982-72145867,72144982,,,,,,
,chr11,985480.0,9787914,HUVEC|chr11:9786632-9787914,9786632,0,chr11,10773450,HUVEC|chr11:10772056-10773450,10772056,,,,,,
,chr11,990670.5,9782146,HUVEC|chr11:9782019-9782146,9782019,0,chr11,10773450,HUVEC|chr11:10772056-10773450,10772056,,,,,,
,chr11,152719.0,17252179,HUVEC|chr11:17251800-17252179,17251800,0,chr11,17100250,HUVEC|chr11:17098291-17100250,17098291,,,,,,
,chr11,1107480.5,60544149,HUVEC|chr11:60543978-60544149,60543978,0,chr11,59437452,HUVEC|chr11:59435714-59437452,59435714,,,,,,
,chr11,1118681.0,59555800,HUVEC|chr11:59553872-59555800,59553872,0,chr11,60674477,HUVEC|chr11:60672557-60674477,60672557,,,,,,
,chr11,1283288.0,65262298,HUVEC|chr11:65254271-65262298,65254271,0,chr11,63975993,HUVEC|chr11:63974000-63975993,63974000,,,,,,
,chr11,1106847.0,60543795,HUVEC|chr11:60543065-60543795,60543065,0,chr11,59437452,HUVEC|chr11:59435714-59437452,59435714,,,,,,
,chr11,647623.5,10428042,HUVEC|chr11:10427862-10428042,10427862,0,chr11,9781200,HUVEC|chr11:9779457-9781200,9779457,,,,,,
,chr11,1176773.0,68873517,HUVEC|chr11:68873355-68873517,68873355,0,chr11,70051359,HUVEC|chr11:70049059-70051359,70049059,,,,,,
,chr11,108399.5,10436688,HUVEC|chr11:10436121-10436688,10436121,0,chr11,10330000,HUVEC|chr11:10326010-10330000,10326010,,,,,,
,chr11,25613.0,69515455,HUVEC|chr11:69515363-69515455,69515363,0,chr11,69490355,HUVEC|chr11:69489237-69490355,69489237,,,,,,
,chr11,1123674.5,64068921,HUVEC|chr11:64068804-64068921,64068804,0,chr11,65196274,HUVEC|chr11:65188800-65196274,65188800,,,,,,
,chr11,773393.0,9999903,HUVEC|chr11:9998817-9999903,9998817,0,chr11,10773450,HUVEC|chr11:10772056-10773450,10772056,,,,,,
,chr11,1125537.0,64067400,HUVEC|chr11:64066600-64067400,64066600,0,chr11,65196274,HUVEC|chr11:65188800-65196274,65188800,,,,,,
,chr11,2466312.0,59570114,HUVEC|chr11:59568812-59570114,59568812,0,chr11,57103698,HUVEC|chr11:57102604-57103698,57102604,,,,,,
,chr11,574604.5,71951400,HUVEC|chr11:71950400-71951400,71950400,0,chr11,72526491,HUVEC|chr11:72524518-72526491,72524518,,,,,,
,chr11,2461104.0,71951400,HUVEC|chr11:71950400-71951400,71950400,0,chr11,69490355,HUVEC|chr11:69489237-69490355,69489237,,,,,,
,chr11,15320.5,118971400,HUVEC|chr11:118971000-118971400,118971000,0,chr11,118956316,HUVEC|chr11:118955443-118956316,118955443,,,,,,
,chr11,2019522.0,57417322,HUVEC|chr11:57416800-57417322,57416800,0,chr11,59437452,HUVEC|chr11:59435714-59437452,59435714,,,,,,
,chr11,1727539.0,19102961,HUVEC|chr11:19098850-19102961,19098850,0,chr11,17373597,HUVEC|chr11:17373136-17373597,17373136,,,,,,
,chr11,1108411.0,60545655,HUVEC|chr11:60544333-60545655,60544333,0,chr11,59437452,HUVEC|chr11:59435714-59437452,59435714,,,,,,
,chr11,1657553.0,65264400,HUVEC|chr11:65263632-65264400,65263632,0,chr11,63607526,HUVEC|chr11:63605400-63607526,63605400,,,,,,
,chr11,1176343.5,68874094,HUVEC|chr11:68873637-68874094,68873637,0,chr11,70051359,HUVEC|chr11:70049059-70051359,70049059,,,,,,
,chr11,648337.0,10429066,HUVEC|chr11:10428265-10429066,10428265,0,chr11,9781200,HUVEC|chr11:9779457-9781200,9779457,,,,,,
,chr11,16414.5,10344737,HUVEC|chr11:10344102-10344737,10344102,0,chr11,10330000,HUVEC|chr11:10326010-10330000,10326010,,,,,,
,chr11,2450488.0,59553685,HUVEC|chr11:59553593-59553685,59553593,0,chr11,57103698,HUVEC|chr11:57102604-57103698,57102604,,,,,,
,chr11,59007.0,63916000,HUVEC|chr11:63915979-63916000,63915979,0,chr11,63975993,HUVEC|chr11:63974000-63975993,63974000,,,,,,
,chr11,2449475.5,16814657,HUVEC|chr11:16812455-16814657,16812455,0,chr11,19263244,HUVEC|chr11:19262819-19263244,19262819,,,,,,
,chr12,2102261.0,50179544,HUVEC|chr12:50179452-50179544,50179452,0,chr12,52281904,HUVEC|chr12:52281614-52281904,52281614,,,,,,
,chr12,2138116.0,12977000,HUVEC|chr12:12975409-12977000,12975409,0,chr12,15115000,HUVEC|chr12:15113641-15115000,15113641,,,,,,
,chr12,1187719.5,14538600,HUVEC|chr12:14537239-14538600,14537239,0,chr12,13351400,HUVEC|chr12:13349000-13351400,13349000,,,,,,
